Record_ID,ROI,DSC,HD95,APL,SDSC,DSC_expert_IOV,DSC_binary,SDSC_expert_IOV,SDSC_binary,Category,Location,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceOpportunity_to_win_gift_cards,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceComparison_to_peersleaderboard,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceAccess_to_educational_content,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceAccess_to_contour_datasets_for_guidelineresearch_purposes,How_did_you_first_hear_about_this_challenge__Select_all_that_apply,Please_specify_Other,What_is_your_profession,What_year_of_residency_are_you_in,What_year_did_you_start_practicing_graduate_residency,Gender,Race_white,HISPANIC_Which_categories_describe_you___Select_all_that_apply___choiceHispanic_Latino_or_Spanish_origin,BLACK_Which_categories_describe_you___Select_all_that_apply___choiceBlack_or_African_American,ASIAN_Which_categories_describe_you___Select_all_that_apply___choiceAsian,OTHER_Which_categories_describe_you___Select_all_that_apply___choiceOther,Academic_affiliation,Practice_type,Colleague_num,Colleague_presence,Treat_site_Breast,Treat_site_CNS,Treat_site_Gastrointestinal,Treat_site_Genitourinary,Treat_site_Gynecologic,Treat_site_Head__Neck,Treat_site_Lung_Thoracic,Treat_site_Lymphoma_Leukemia,Treat_site_Metastatic,Treat_site_Pediatric,Treat_site_Sarcoma,Treat_site_Skin_Cutaneous,Total_years_of_practice
519,Genitals,0.3422662484861659,40.328655654744374,7285,0.29384635140001936,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Resident Physician,2.0,2020.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10.0,Yes,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,2.0
572,GTV,0.8059532780708365,4.67906793686654,1644,0.37752338401593893,0.9365504786981065,0,0.793608716225344,0,Non-expert,US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Other,3.0,Yes,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,6.0
572,Genitals,0.1336119476369,52.11267280723814,7656,0.17108348320598715,0.689956896021211,0,0.7239648830951697,0,Non-expert,US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Other,3.0,Yes,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,6.0
59,GTV,0.9426846414688611,1.26953125,627,0.8103022092167311,0.9365504786981065,1,0.793608716225344,1,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10.0,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,CTV,0.7110004509185014,24.832968928929848,11037,0.6165579078373953,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10.0,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,Genitals,0.7692635552714099,25.466191936814884,5225,0.7976981271999746,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10.0,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
603,GTV,0.9496260991042814,1.26953125,549,0.8444139236114966,0.9365504786981065,1,0.793608716225344,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20.0,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,CTV,0.7120083046008971,15.72098642142089,11663,0.6067396606404107,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20.0,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,Genitals,0.6059567738534528,12.6953125,4999,0.6796398742420289,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20.0,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
630,GTV,0.9286069239688587,1.7953883116064684,741,0.737921746673001,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,CTV,0.5955204477567506,17.434843565160016,12048,0.5284535609858125,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,Genitals,0.6097210715272025,29.06962488269005,6116,0.6399596555206032,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
631,GTV,0.9395184021905452,1.26953125,613,0.7855654987065129,0.9365504786981065,1,0.793608716225344,0,Non-expert,Non-US,Checked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Therapist,,2014.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,3.0,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,8.0
631,Genitals,0.7803584807792058,24.962435462192015,4992,0.7734304311075718,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Checked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Therapist,,2014.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,3.0,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,8.0
641,GTV,0.9404084365584198,1.26953125,676,0.7925248240334589,0.9365504786981065,1,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,1.0
641,CTV,0.5713569427640256,27.736126980315117,12569,0.38106556178186207,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,1.0
688,GTV,0.9001213802670366,1.7953883116064684,1084,0.5936020901259527,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,5.0
688,CTV,0.6665426708694716,33.38843143239324,11408,0.6737894963198772,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,5.0
688,Genitals,0.6256543060223704,14.022430978851014,6094,0.5285940651783239,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2017.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,6.0,Yes,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,5.0
702,GTV,0.9276180698151951,1.26953125,832,0.7269792799113851,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2020.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,2.0
702,Genitals,0.6393672896054721,25.694211505372422,6066,0.5708257926787732,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2020.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,2.0
710,GTV,0.9544087383251544,1.26953125,459,0.8618565592098917,0.9365504786981065,1,0.793608716225344,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,
767,GTV,0.0,132.83050394973668,2437,0.0,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2018.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,35.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,4.0
767,CTV,0.0,126.09985421495232,13163,0.0,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2018.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,35.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,4.0
767,Genitals,0.1767813564321918,47.4611586929002,7416,0.20738774182548136,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2018.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,35.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,4.0
799,GTV,0.9274792858973264,1.26953125,838,0.722501751164667,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2015.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,1.0,Yes,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,7.0
799,CTV,0.28427469802779737,51.373491176901,12682,0.2595402655442637,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2015.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,1.0,Yes,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,7.0
799,Genitals,0.7086791005943088,29.126944939502135,5825,0.6603072870560478,0.689956896021211,1,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2015.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,1.0,Yes,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,7.0
804,GTV,0.9038109357286125,1.7953883116064684,1071,0.6270687625691813,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,9.0,Yes,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
804,CTV,0.6471593203491443,27.938767099341554,11211,0.4995371766719812,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,9.0,Yes,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
804,Genitals,0.23993843786071567,50.11444970113566,7601,0.2234574266754031,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Resident Physician,2.0,2023.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,9.0,Yes,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,-1.0
845,CTV,0.5665883381605552,12.6953125,12153,0.4361597660560435,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,1980.0,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,42.0
845,Genitals,0.6767061839154117,12.265677249092537,5686,0.7738934476501179,0.689956896021211,0,0.7239648830951697,1,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,1980.0,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,42.0
871,GTV,0.9507042253521126,1.26953125,522,0.8569676579391878,0.9365504786981065,1,0.793608716225344,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,
871,Genitals,0.7023670416986613,16.337210577785015,5325,0.7746750805188405,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Non-academic hospital,3.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,
873,GTV,0.8986521967442674,1.7953883116064684,1112,0.5888294989086665,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),1.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,14.0
873,Genitals,0.32472126449648503,38.052348970950945,7475,0.32864673578156217,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),1.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,14.0
885,GTV,0.6923881221246341,6.34765625,2163,0.13105097686488382,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2018.0,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,8.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
885,CTV,0.6538695423034824,36.08942834652422,12566,0.5936113295544392,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2018.0,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,8.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
885,Genitals,0.7848780365514302,6.34765625,4184,0.8458272463154373,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2018.0,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,8.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
908,GTV,0.9345243111148563,1.26953125,742,0.7569365046256291,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2000.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,9.0,Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,22.0
99,GTV,0.9135217464884076,1.26953125,921,0.674547837354331,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,1.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Private practice (solo or group),2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,2.0
99,CTV,0.31975739996044567,42.09582577849772,12980,0.18276714562764182,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,1.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Private practice (solo or group),2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,2.0
99,Genitals,0.2398432762722142,62.898233841933674,7276,0.28428653417372707,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,1.0,2020.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Private practice (solo or group),2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,2.0
