Record_ID,ROI,DSC,HD95,APL,SDSC,DSC_expert_IOV,DSC_binary,SDSC_expert_IOV,SDSC_binary,Category,Location,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceOpportunity_to_win_gift_cards,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceComparison_to_peersleaderboard,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceAccess_to_educational_content,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceAccess_to_contour_datasets_for_guidelineresearch_purposes,How_did_you_first_hear_about_this_challenge__Select_all_that_apply,Please_specify_Other,What_is_your_profession,What_year_of_residency_are_you_in,What_year_did_you_start_practicing_graduate_residency,Gender,Race_white,HISPANIC_Which_categories_describe_you___Select_all_that_apply___choiceHispanic_Latino_or_Spanish_origin,BLACK_Which_categories_describe_you___Select_all_that_apply___choiceBlack_or_African_American,ASIAN_Which_categories_describe_you___Select_all_that_apply___choiceAsian,OTHER_Which_categories_describe_you___Select_all_that_apply___choiceOther,Academic_affiliation,Practice_type,Colleague_num,Colleague_presence,Treat_site_Breast,Treat_site_CNS,Treat_site_Gastrointestinal,Treat_site_Genitourinary,Treat_site_Gynecologic,Treat_site_Head__Neck,Treat_site_Lung_Thoracic,Treat_site_Lymphoma_Leukemia,Treat_site_Metastatic,Treat_site_Pediatric,Treat_site_Sarcoma,Treat_site_Skin_Cutaneous,Total_years_of_practice
539,GTVp,0.8361684433356015,10.003673641624111,2827,0.7410643737762718,0.7837435050549805,1,0.6770140029502919,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2012.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,2,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,10.0
539,GTVn,0.9284220685217951,1.3810679320049757,1469,0.7160314029627387,0.9043813196737924,1,0.6328739995543557,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2012.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,2,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,10.0
539,Brainstem,0.8013892104653855,4.8828125,2534,0.6832033464553344,0.8141588565779211,0,0.7395818052266327,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2012.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,2,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,10.0
539,Larynx,0.6917954036792401,7.8125,5333,0.6574148872854948,0.5956925237635646,1,0.6418820582480957,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2012.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,2,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,10.0
539,Parotid_L,0.7982879320976459,10.739286540111731,3671,0.38165249094667175,0.8547487240607499,0,0.505591035870258,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2012.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,2,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,10.0
539,Parotid_R,0.7393074595644541,30.158526873242042,4063,0.30689849833191213,0.8665221918896016,0,0.5063622715724334,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2012.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,2,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,10.0
59,GTVp,0.7723330442324371,4.367320268554277,3644,0.5859537146177801,0.7837435050549805,0,0.6770140029502919,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,GTVn,0.8988272876297759,3.0,2108,0.5784069019906368,0.9043813196737924,0,0.6328739995543557,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,CTV1,0.8799226916602589,3.088161777508183,8357,0.6986076080496813,0.8494243888653437,1,0.6492816352837187,1,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,CTV2,0.6523527001805685,32.7839310152474,37301,0.887674478016388,0.7026643183859858,0,0.821453993917562,1,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,Brainstem,0.8371169382136571,2.9296875,2482,0.7127982394477176,0.8141588565779211,1,0.7395818052266327,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,Glnd_Submand_L,0.8961453474097717,1.953125,710,0.710339285744104,0.8542252062645656,1,0.6414836973828517,1,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,Glnd_Submand_R,0.7006696428571428,5.730781614243929,1480,0.6477691453793042,0.7965593609563786,0,0.7779116993555693,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,Larynx,0.7012979974527817,6.253051013118016,5574,0.5154071214053165,0.5956925237635646,1,0.6418820582480957,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,Musc_Constrict,0.3219682659614658,27.638616597822082,9391,0.43518057862662324,0.5707381067458399,0,0.75113838433223,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,Parotid_L,0.8717081420633003,3.579762180037244,2810,0.5453105124142942,0.8547487240607499,1,0.505591035870258,1,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
59,Parotid_R,0.9062741561453234,1.953125,2419,0.6205069877407369,0.8665221918896016,1,0.5063622715724334,1,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2013.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,9.0
592,GTVp,0.8108932307364987,5.258950006967289,3042,0.7094527270605179,0.7837435050549805,1,0.6770140029502919,1,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,GTVn,0.817842435438556,4.077915463965628,2571,0.39515265359991575,0.9043813196737924,0,0.6328739995543557,0,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,CTV2,0.7022670448305046,129.48536133968787,41519,0.8302575316189706,0.7026643183859858,0,0.821453993917562,1,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,Brainstem,0.7115476970093866,6.0,3234,0.5228649118099842,0.8141588565779211,0,0.7395818052266327,0,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,Glnd_Submand_L,0.8414296779904835,3.0,848,0.539436083720667,0.8542252062645656,0,0.6414836973828517,0,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,Glnd_Submand_R,0.703009892654178,4.979511243742954,1630,0.630161418923665,0.7965593609563786,0,0.7779116993555693,0,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,Larynx,0.4879645070954344,12.732817197661424,5531,0.46006320093738834,0.5956925237635646,0,0.6418820582480957,0,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,Musc_Constrict,0.5416747771246155,17.89881090018622,7850,0.6910382777443602,0.5707381067458399,0,0.75113838433223,0,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,Parotid_L,0.820085876298797,10.195611825107958,3459,0.3879177197116085,0.8547487240607499,0,0.505591035870258,0,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
592,Parotid_R,0.7820449457801553,7.5288588657453595,3536,0.3263177291338023,0.8665221918896016,0,0.5063622715724334,0,Non-expert,Non-US,Checked,Checked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2016.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,10,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,6.0
597,Brainstem,0.8172111121165505,3.0,2844,0.6869532862929633,0.8141588565779211,1,0.7395818052266327,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Female,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Yes,Non-academic hospital,3,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,1.0
597,Glnd_Submand_L,0.7510557432432432,5.524271728019903,1112,0.4268331736703732,0.8542252062645656,0,0.6414836973828517,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Female,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Yes,Non-academic hospital,3,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,1.0
597,Glnd_Submand_R,0.7671302578018996,6.550980402831415,1211,0.696569333595613,0.7965593609563786,0,0.7779116993555693,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Female,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Yes,Non-academic hospital,3,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,1.0
597,Larynx,0.7998393042820683,5.813392488604438,4904,0.7357787111675766,0.5956925237635646,1,0.6418820582480957,1,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Female,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Yes,Non-academic hospital,3,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,1.0
597,Parotid_L,0.5950319745943359,45.766999301873135,4614,0.23099269743190382,0.8547487240607499,0,0.505591035870258,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Female,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Yes,Non-academic hospital,3,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,1.0
597,Parotid_R,0.6656092628573694,36.42138901970928,4599,0.237400099970226,0.8665221918896016,0,0.5063622715724334,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Female,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Yes,Non-academic hospital,3,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,1.0
603,GTVp,0.841140317372131,6.654768944676536,2402,0.7858166356281714,0.7837435050549805,1,0.6770140029502919,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,GTVn,0.85718043135192,2.9296875,2662,0.4425272636974589,0.9043813196737924,0,0.6328739995543557,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,CTV1,0.7936134097178018,5.694288959809864,10210,0.47603623252743893,0.8494243888653437,0,0.6492816352837187,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,CTV2,0.7358024200495673,57.90466734632262,40659,0.8698149574003913,0.7026643183859858,1,0.821453993917562,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,Brainstem,0.6334900641795655,9.765625,3256,0.3613921599166029,0.8141588565779211,0,0.7395818052266327,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,Glnd_Submand_L,0.9014831785843482,1.953125,681,0.6959153094248741,0.8542252062645656,1,0.6414836973828517,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,Glnd_Submand_R,0.7426945386888475,4.8828125,1405,0.731229876991514,0.7965593609563786,0,0.7779116993555693,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,Larynx,0.6769448681629985,7.8125,4910,0.5217052279067312,0.5956925237635646,1,0.6418820582480957,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,Musc_Constrict,0.44260236121577495,22.714264354712906,8738,0.57680246211697,0.5707381067458399,0,0.75113838433223,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,Parotid_L,0.8734185470196948,3.521046167445302,2436,0.5692114577495764,0.8547487240607499,1,0.505591035870258,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
603,Parotid_R,0.9008907288922343,2.1836601342771385,2410,0.592357259895953,0.8665221918896016,1,0.5063622715724334,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2011.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,20,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,11.0
630,GTVp,0.5883141120735034,36.95355939226711,3255,0.40690568152411605,0.7837435050549805,0,0.6770140029502919,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,GTVn,0.8510725902746326,3.90625,2243,0.5069541821932282,0.9043813196737924,0,0.6328739995543557,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,CTV1,0.5008840404836367,37.74612750470653,10779,0.17395589530058636,0.8494243888653437,0,0.6492816352837187,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,CTV2,0.2751190503844456,259.5703389531589,46600,0.550099296800142,0.7026643183859858,0,0.821453993917562,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,Brainstem,0.7830145957431985,8.843149548962321,2520,0.6225428181302096,0.8141588565779211,0,0.7395818052266327,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,Glnd_Submand_L,0.8980322003577818,1.953125,646,0.712358205739314,0.8542252062645656,1,0.6414836973828517,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,Glnd_Submand_R,0.805622789052318,3.90625,1081,0.7848133305624017,0.7965593609563786,1,0.7779116993555693,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,Larynx,0.6584750411409764,11.13452563573377,5700,0.5971624461684155,0.5956925237635646,1,0.6418820582480957,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,Musc_Constrict,0.5794094173982443,9.209489522531909,7692,0.7118708557265687,0.5707381067458399,1,0.75113838433223,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,Parotid_L,0.8698953547728433,4.979511243742954,2420,0.5374178662727269,0.8547487240607499,1,0.505591035870258,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
630,Parotid_R,0.8633297834575789,3.90625,2883,0.5056126616073872,0.8665221918896016,0,0.5063622715724334,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2008.0,Male,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Other,11,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,14.0
631,GTVp,0.8120164609053498,3.90625,3112,0.7059423098482905,0.7837435050549805,1,0.6770140029502919,1,Non-expert,Non-US,Checked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Therapist,,2014.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,3,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,8.0
631,GTVn,0.9095110969438578,1.953125,1935,0.6058896555296589,0.9043813196737924,1,0.6328739995543557,0,Non-expert,Non-US,Checked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Therapist,,2014.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,3,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,8.0
631,CTV2,0.34291922531884744,50.96851528915915,44934,0.6456611636779718,0.7026643183859858,0,0.821453993917562,0,Non-expert,Non-US,Checked,Unchecked,Checked,Unchecked,eContour website announcement,,Radiation Therapist,,2014.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,3,Yes,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,8.0
